candidateLevel,lemma,pos,topic,sourceCourses,chineseMeaning,listedForms,exampleNb,exampleZh,exampleCount,appLevel,appIntegrated,fieldsPresent,manualReviewStatus,dictionarySource,dictionarySourceUrl,manuallyCheckedOn,examplesManuallyCheckedOn,officialLemmaFound,formAuditStatus,cefrReview,meaningAndExampleReview
"A2","behandle","动词","就医与处理","NTNU LearnNoW; NorweigenLearn 当前词库","治疗；处理；对待；加工（依语境）","å behandle · behandler · behandlet / behandla · behandlet / behandla / behandler, behandlet, har behandlet","Legen behandler pasienter med allergi. / Kommunen behandler søknaden min denne uka.","医生治疗过敏患者。 / 市政府这周处理我的申请。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/behandle","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","blodåre","名词","身体与健康","NTNU LearnNoW; NorweigenLearn 当前词库","血管；血脉","blodåren, blodårer, blodårene / en blodåre · blodåren · blodårer · blodårene","Sykepleieren fant en blodåre på armen. / Blodårene fører blod rundt i kroppen.","护士在手臂上找到一条血管。 / 血管把血液输送到全身。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/blod%C3%A5re","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","blodprøve","名词","就医与检查","NTNU LearnNoW; NorweigenLearn 当前词库","血液检查；血样；抽血化验","blodprøven, blodprøver, blodprøvene / en blodprøve · blodprøven · blodprøver · blodprøvene","Legen vil ta en blodprøve på torsdag. / Blodprøven viste at jernnivået var lavt.","医生想在星期四给我抽血化验。 / 血液检查显示铁含量偏低。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/blodpr%C3%B8ve","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","bløtkake","名词","甜点与庆祝","NTNU NoW1; NorweigenLearn 当前词库","奶油蛋糕；鲜奶油夹层蛋糕","en bløtkake · bløtkaken / bløtkaka · bløtkaker · bløtkakene","Vi serverte bløtkake i bursdagen til bestemor. / Hun pyntet bløtkaka med jordbær og krem.","我们在奶奶的生日会上端上了奶油蛋糕。 / 她用草莓和奶油装饰了蛋糕。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bl%C3%B8tkake","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","bomull","名词","材料与衣物","NTNU LearnNoW; NorweigenLearn 当前词库","棉；棉花；棉布","bomull · bomullen / bomullen, bomuller, bomullene","Denne skjorta er laget av bomull. / Bomullen føles myk mot huden.","这件衬衫是棉制的。 / 棉布贴着皮肤感觉很柔软。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bomull","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","bonde","名词","职业与生活","NTNU LearnNoW; NorweigenLearn 当前词库","农民；农场主；农场经营者","bonden, bønder, bøndene / en bonde · bonden · bønder · bøndene","Bonden dyrker poteter og grønnsaker på gården. / Mange bønder selger maten sin på lokale markeder.","这位农场主在农场种土豆和蔬菜。 / 许多农民在当地市场出售自己生产的食物。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bonde","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","brukernavn","名词","电脑与网络","NTNU NoW1; NorweigenLearn 当前词库","用户名；登录用户名","et brukernavn · brukernavnet · brukernavn · brukernavnene","Skriv inn brukernavn og passord for å logge inn. / Jeg har glemt brukernavnet mitt.","请输入用户名和密码以登录。 / 我忘记了自己的用户名。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/brukernavn","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","budsjett","名词","金钱与计划","NTNU LearnNoW; NorweigenLearn 当前词库","预算；收支计划","budsjettet, budsjetter, budsjettene / et budsjett · budsjettet · budsjetter · budsjettene","Vi må lage et budsjett for ferien. / Prosjektet holdt seg innenfor budsjettet.","我们得为假期做一份预算。 / 这个项目没有超出预算。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/budsjett","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","burde","动词","建议与义务 / 待归类","NTNU LearnNoW; NorweigenLearn 当前词库","应该；理应；最好（语气通常比 må 温和）","bør · burde · burdet / bør, burde, har burdet","Du bør bestille time hos tannlegen. / Jeg burde ha ringt tidligere.","你应该预约牙医。 / 我本来应该早点打电话的。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/burde","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","bursdag","名词","日期与庆祝","NTNU NoW1; NorweigenLearn 当前词库","生日；生日庆祝活动","en bursdag · bursdagen · bursdager · bursdagene","Datteren min har bursdag på fredag. / Vi feiret bursdagen hennes med kake.","我女儿星期五过生日。 / 我们用蛋糕庆祝了她的生日。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bursdag","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","byggeprosjekt","名词","工作与建设","NTNU LearnNoW; NorweigenLearn 当前词库","建筑项目；建设工程","byggeprosjektet, byggeprosjekter, byggeprosjektene / et byggeprosjekt · byggeprosjektet · byggeprosjekter · byggeprosjektene","Kommunen starter et byggeprosjekt ved skolen. / Byggeprosjektet skal være ferdig neste år.","市政府将在学校附近启动一个建设项目。 / 这项建筑工程预计明年完工。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/byggeprosjekt","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","bygging","名词","工作与建设","NTNU LearnNoW; NorweigenLearn 当前词库","建造；建设；施工；建筑物（依语境）","byggingen, bygginger, byggingene / en bygging · byggingen / bygginga · bygginger · byggingene","Den nye skolen er under bygging. / Byggingen av veien tar to år.","新学校正在建设中。 / 这条道路的建设需要两年。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bygging","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","colaboks","名词","饮料与包装","NTNU NoW1; NorweigenLearn 当前词库","一罐可乐；可乐罐","en colaboks · colaboksen · colabokser · colaboksene","Jeg kjøpte en colaboks på kiosken. / Colaboksen skal i panteautomaten.","我在小卖部买了一罐可乐。 / 这个可乐罐要放进退瓶机。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/colaboks","2026-09-24","","false","透明复合词词形匹配中心词","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","datamaskin","名词","电脑与网络","NTNU LearnNoW; NorweigenLearn 当前词库","计算机；电脑","datamaskinen, datamaskiner, datamaskinene / en datamaskin · datamaskinen · datamaskiner · datamaskinene","Jeg bruker datamaskinen til å skrive rapporten. / Datamaskinen starter ikke.","我用电脑写报告。 / 电脑启动不了。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/datamaskin","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","del","名词","数量与部分","NTNU NoW1; NorweigenLearn 当前词库","部分；一部分；份额；方面（依语境）","en del · delen · deler · delene","En del av familien bor fortsatt i Kina. / Vi må dele arbeidet i mindre deler.","家里有一部分人仍住在中国。 / 我们得把工作分成更小的部分。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/del","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","direkte","形容词","方向与方式","NTNU LearnNoW; NorweigenLearn 当前词库","直达的；直接的；不绕弯的","direkte · direkte · direkte · mer direkte · mest direkte / direkte, direkte","Vi tok et direkte fly fra Oslo til Tromsø. / Du kan kontakte legen direkte.","我们从奥斯陆乘坐直飞航班去了特罗姆瑟。 / 你可以直接联系医生。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/direkte","2026-09-24","","true","基本词形匹配；比较级形式另核","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","engasjert","形容词","兴趣与参与","NTNU LearnNoW; NorweigenLearn 当前词库","积极投入的；热心参与的；（任职）受聘的","engasjert · engasjert · engasjerte · mer engasjert · mest engasjert / engasjert, engasjerte","Hun er engasjert i skolens miljøarbeid. / De engasjerte foreldrene hjelper til på skolen.","她积极参与学校的环保工作。 / 热心的家长们在学校帮忙。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/engasjert","2026-09-24","","false","相关词头词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","fikse","动词","问题与解决","NTNU NoW1; NorweigenLearn 当前词库","修理；弄好；解决；安排（口语）","å fikse · fikser · fikset / fiksa · fikset / fiksa","Kan du fikse sykkelen før helgen? / Vi fikset alt før gjestene kom.","你能在周末前把自行车修好吗？ / 客人来之前我们把一切都安排妥当了。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/fikse","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","fisker","名词","职业与自然","NTNU LearnNoW; NorweigenLearn 当前词库","渔民；捕鱼者；渔夫/渔妇","en fisker · fiskeren · fiskere · fiskerne / fiskeren, fiskere, fiskerne","Fiskeren dro ut før soloppgang. / Mange fiskere arbeider langs norskekysten.","这位渔民在日出前就出海了。 / 许多渔民在挪威海岸沿线工作。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/fisker","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","fjelltur","名词","自然与户外","NTNU LearnNoW; NorweigenLearn 当前词库","山地徒步；登山旅行；去山里走一趟","en fjelltur · fjellturen · fjellturer · fjellturene / fjellturen, fjellturer, fjellturene","Vi planlegger en fjelltur i helga hvis været holder. / Husk å ta med vann på fjellturen.","如果天气稳定，我们计划周末去山里徒步。 / 记得徒步时带上水。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/fjelltur","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","flybillett","名词","交通与出行","NTNU NoW1; NorweigenLearn 当前词库","飞机票；机票","en flybillett · flybilletten · flybilletter · flybillettene","Jeg må bestille en flybillett til Bergen. / Flybilletten ligger i e-posten min.","我得订一张去卑尔根的机票。 / 机票在我的电子邮件里。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/flybillett","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","forslag","名词","建议与选择","NTNU LearnNoW; NorweigenLearn 当前词库","建议；提议；方案","et forslag · forslaget · forslag · forslagene / forslaget, forslag, forslagene","Har du et forslag til hva vi kan gjøre? / Hun kom med flere gode forslag.","你有什么建议，觉得我们可以做什么？ / 她提出了好几个不错的建议。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/forslag","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","frisør","名词","服务与日常","NTNU LearnNoW; NorweigenLearn 当前词库","理发师；发型师","en frisør · frisøren · frisører · frisørene / frisøren, frisører, frisørene","Jeg skal til frisøren etter jobb. / Frisøren klippet håret kort.","我下班后要去理发。 / 理发师把头发剪短了。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/fris%C3%B8r","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","gjennomføring","名词","计划与执行","NTNU LearnNoW; NorweigenLearn 当前词库","实施；执行；完成（计划、项目或活动）","en gjennomføring · gjennomføringen · gjennomføringer · gjennomføringene / gjennomføringa, gjennomføringer, gjennomføringene","God planlegging er viktig for gjennomføringen av prosjektet. / Gjennomføringen tok lengre tid enn vi trodde.","良好的规划对项目实施很重要。 / 实际执行花的时间比我们想的更长。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/gjennomf%C3%B8ring","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","hate","动词","情感与态度","NTNU LearnNoW; NorweigenLearn 当前词库","恨；非常讨厌；极不喜欢","å hate · hater · hatet / hata · hatet / hata / hater, hatet, har hatet","Jeg hater å komme for sent til møter. / Han hatet den kalde vinden på vei hjem.","我非常讨厌开会迟到。 / 他很讨厌回家路上的冷风。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hate","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","heller","副词","偏好与否定","NTNU LearnNoW; NorweigenLearn 当前词库","宁可；也；也不；更（依句式）","heller","Jeg tar heller te enn kaffe. / Hun kommer ikke i dag, og jeg kommer heller ikke.","比起咖啡，我宁愿喝茶。 / 她今天不来，我也不来。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/heller","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","hensyn","名词","社会与关系","NTNU LearnNoW; NorweigenLearn 当前词库","考虑；顾及；体谅；因素（常用复数 hensyn）","et hensyn · hensynet · hensyn · hensynene / hensynet, hensyn, hensynene","Vi må ta hensyn til naboene når vi spiller musikk. / Av hensyn til sikkerheten holder døra låst.","放音乐时我们得顾及邻居。 / 出于安全考虑，门保持上锁。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hensyn","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","hotellrom","名词","住宿与旅行","NTNU NoW1; NorweigenLearn 当前词库","酒店房间；旅馆客房","et hotellrom · hotellrommet · hotellrom · hotellrommene","Vi bestilte et hotellrom nær stasjonen. / Hotellrommet har utsikt mot fjorden.","我们订了一间车站附近的酒店客房。 / 酒店房间可以看到峡湾。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/nno/search?dict=bm%2Cnn&q=hotellrom&scope=eif","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","hovedpunkt","名词","学习与信息","NTNU NoW1; NorweigenLearn 当前词库","要点；主要问题；核心项目","et hovedpunkt · hovedpunktet · hovedpunkter · hovedpunktene","Kan du oppsummere de tre hovedpunktene i artikkelen? / Det viktigste hovedpunktet står i første avsnitt.","你能概括文章的三个要点吗？ / 最重要的要点写在第一段。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hovedpunkt","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","imens","副词","时间与连接","NTNU LearnNoW; NorweigenLearn 当前词库","与此同时；在此期间；当……的时候","imens","Jeg lager middag; imens kan du dekke bordet. / Hun leste avisa imens hun ventet på legen.","我做晚饭；与此同时你可以摆餐桌。 / 她等医生时看报纸。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/imens","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","innen","介词","时间与范围","NTNU LearnNoW; NorweigenLearn 当前词库","在……之内；不迟于；在……范围内","innen","Du får svar innen en uke. / Søknaden må sendes innen fredag.","你会在一周内收到答复。 / 申请必须在星期五之前寄出。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/innen","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","innlegg","名词","媒体与表达","NTNU NoW1; NorweigenLearn 当前词库","帖子；发言；演讲；文章/评论（依语境）","et innlegg · innlegget · innlegg · innleggene","Hun skrev et innlegg om norskopplæring på nettet. / Etter pausen holdt legen et kort innlegg om søvn.","她在网上写了一篇关于挪威语教学的帖子。 / 休息后，医生做了一个关于睡眠的简短发言。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/nob/bm/innlegg","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","instituttleder","名词","工作与教育","NTNU NoW1; NorweigenLearn 当前词库","研究所/系主任；学院部门负责人","en instituttleder · instituttlederen · instituttledere · instituttlederne","Instituttlederen informerte de ansatte om endringene. / Universitetet søker en ny instituttleder.","系主任向员工介绍了这些变动。 / 大学正在招聘一位新的系主任。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/instituttleder","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","interessert","形容词","兴趣与感受","NTNU LearnNoW; NorweigenLearn 当前词库","感兴趣的；有兴趣的","interessert · interessert · interesserte · mer interessert · mest interessert / interessert, interesserte","Jeg er interessert i norsk litteratur. / De interesserte elevene stilte mange spørsmål.","我对挪威文学感兴趣。 / 那些感兴趣的学生提出了很多问题。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/interessert","2026-09-24","","true","基本词形匹配；比较级形式另核","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","intervjue","动词","工作与媒体","NTNU LearnNoW; NorweigenLearn 当前词库","采访；面试；访谈","å intervjue · intervjuer · intervjuet / intervjua · intervjuet / intervjua / intervjuer, intervjuet, har intervjuet","Journalisten intervjuet ordføreren om den nye planen. / Jeg skal intervjue tre søkere i morgen.","记者就新计划采访了市长。 / 我明天要面试三位申请者。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/nno/search?dict=bm%2Cnn&q=intervjuer%7Cintervjue&scope=eif","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","joggesko","名词","衣物与运动","NTNU LearnNoW; NorweigenLearn 当前词库","跑鞋；运动鞋（常成双使用）","en joggesko · joggeskoen · joggesko · joggeskoa / joggeskoene","Jeg trenger et par nye joggesko før løpet. / Joggeskoene står ved døra.","比赛前我需要买一双新跑鞋。 / 跑鞋放在门边。","2","A2","true","true","词典核验：Bokmål词头/名词变格/核心义项","Bokmålsordboka","https://ordbokene.no/nno/bm/27754","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","journal","名词","健康与记录","NTNU LearnNoW; NorweigenLearn 当前词库","病历；日志；期刊/刊物（依语境）","en journal · journalen · journaler · journalene / journalen, journaler, journalene","Legen skrev notatet inn i pasientjournalen. / Journalen viser hvilke medisiner hun bruker.","医生把记录写进了患者病历。 / 病历显示她在使用哪些药物。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/journal","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","journalist","名词","职业与媒体","NTNU LearnNoW; NorweigenLearn 当前词库","记者；新闻工作者","en journalist · journalisten · journalister · journalistene / journalisten, journalister, journalistene","Journalisten skrev en artikkel om den nye skolen. / Flere journalister møtte opp på pressekonferansen.","记者写了一篇关于新学校的文章。 / 多位记者出席了新闻发布会。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/nno/search?dict=bm&q=journalist&scope=eif","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kakao","名词","饮料与食物","NTNU LearnNoW; NorweigenLearn 当前词库","可可；热可可饮料","kakao · kakaoen / kakaoen, kakaoer, kakaoene","Barna drakk varm kakao etter skituren. / Vil du ha kakao med kremfløte?","孩子们滑雪后喝了热可可。 / 你想要加奶油的可可吗？","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kakao","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","klare","动词","能力与完成","NTNU LearnNoW; NorweigenLearn 当前词库","设法做到；完成；应付；弄清楚（依结构）","å klare · klarer · klarte · klart / klarer, klarte, har klart","Jeg klarte å forstå beskjeden uten oversettelse. / Hun klarte seg godt på den nye jobben.","我设法不靠翻译就理解了这条通知。 / 她在新工作上应付得很好。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/klare","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","klasseavis","名词","学校与媒体","NTNU LearnNoW; NorweigenLearn 当前词库","班级报纸；班级制作的报刊","en klasseavis · klasseavisa / klasseavisen · klasseaviser · klasseavisene / klasseavisa, klasseaviser, klasseavisene","Elevene lager en klasseavis på norsktimen. / Klasseavisa inneholder intervjuer og tegninger.","学生们在挪威语课上制作一份班级报纸。 / 班级报纸里有采访和绘画。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/klasseavis","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kommunikasjon","名词","沟通与工作","NTNU LearnNoW; NorweigenLearn 当前词库","沟通；交流；通信；交通联系（依语境）","en kommunikasjon · kommunikasjonen · kommunikasjoner · kommunikasjonene / kommunikasjonen, kommunikasjoner, kommunikasjonene","God kommunikasjon gjør samarbeidet enklere. / Vi bruker e-post som kommunikasjon med kundene.","良好的沟通能让合作更顺畅。 / 我们用电子邮件与客户沟通。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kommunikasjon","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","konferanse","名词","工作与活动","NTNU NoW1; NorweigenLearn 当前词库","会议；研讨会；专业大会","en konferanse · konferansen · konferanser · konferansene","Legen deltar på en konferanse i Bergen neste uke. / Konferansen samler lærere fra hele landet.","医生下周会在卑尔根参加一场会议。 / 这场研讨会汇集了来自全国各地的教师。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/konferanse","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kontakte","动词","交流与办事","NTNU LearnNoW; NorweigenLearn 当前词库","联系；联络；与……取得联系","å kontakte · kontakter · kontaktet / kontakta · kontaktet / kontakta / kontakter, kontaktet, har kontaktet","Du bør kontakte fastlegen hvis feberen ikke går ned. / Jeg kontaktet kommunen for å spørre om barnehageplass.","如果烧不退，你应该联系家庭医生。 / 我联系了市政府，询问幼儿园名额的事。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kontakte","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kontroll","名词","办事与检查","NTNU LearnNoW; NorweigenLearn 当前词库","检查；核对；控制；复诊（依语境）","en kontroll · kontrollen · kontroller · kontrollene / kontrollen, kontroller, kontrollene","Jeg skal til kontroll hos tannlegen i morgen. / Billettkontrollen skjer på toget.","我明天要去牙医那里复查。 / 列车上会查票。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kontroll","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","korrektur","名词","阅读与写作","NTNU NoW1; NorweigenLearn 当前词库","校对；校样；文字勘误","en korrektur · korrekturen","Kan du lese korrektur på e-posten før jeg sender den? / Forfatteren rettet noen feil i korrekturen.","我发邮件前你能帮我校对一下吗？ / 作者在校样中改正了几处错误。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/korrektur","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kritisk","形容词","判断与评价","NTNU LearnNoW; NorweigenLearn 当前词库","批判性的；关键的；危急的（依语境）","kritisk · kritisk · kritiske · mer kritisk · mest kritisk / kritisk, kritiske","Det er kritisk å få medisinen i tide. / Hun er kritisk til forslaget og stiller mange spørsmål.","按时拿到药物至关重要。 / 她对这个提议持批判态度，并提出许多问题。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kritisk","2026-09-24","","true","基本词形匹配；比较级形式另核","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kronisk","形容词","健康与疾病","NTNU LearnNoW; NorweigenLearn 当前词库","慢性的；长期持续的","kronisk · kronisk · kroniske · mer kronisk · mest kronisk / kronisk, kroniske","Han har kroniske smerter i ryggen. / Astma kan være en kronisk sykdom.","他长期有慢性背痛。 / 哮喘可能是一种慢性疾病。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kronisk","2026-09-24","","true","基本词形匹配；比较级形式另核","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","kunnskap","名词","学习与知识","NTNU LearnNoW; NorweigenLearn 当前词库","知识；学识；了解（通常作不可数名词）","en kunnskap · kunnskapen · kunnskaper · kunnskapene / kunnskapen, kunnskaper, kunnskapene","Hun har god kunnskap om norsk historie. / Kurset gir oss ny kunnskap.","她对挪威历史有很好的了解。 / 这门课程让我们学到了新知识。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kunnskap","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A2","laboratorium","名词","科学与学习","NTNU LearnNoW; NorweigenLearn 当前词库","实验室；化验室","et laboratorium · laboratoriet · laboratorier · laboratoriene / laboratoriet, laboratorier, laboratoriene","Studentene gjør et forsøk på laboratoriet. / Blodprøvene sendes til et laboratorium.","学生们在实验室做一项实验。 / 血液样本会被送到一家化验室。","2","A2","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/laboratorium","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
